CutitronicsTreatmentID,TreatmentNumber,CutitronicsCartID,CutitronicsSKUID,CartLevel,CartState,CartDispensedAmount,CartEnvTemperature,CartEnvHumidity,CartEnvPollution,CartEnvUv,CutitronicsClientID,TreatmentStartDate,TreatmentType,CutitronicsCtrlID,CtrlBatteryLevel,CtrlTemperature,CtrlDatetime,CtrlState,CtrlStatus,CtrlFirmwareVersion,CtrlLatitude,CtrlLongitude,CtrlSkinHealth,CtrlHumidity,CtrlaccData,MeasurementArea,Status,clientLat,clientLon,FirstName,Surname,YOB,Gender,FITZP,SkinConcerns,Allergies,CutitronicsBrandID,CutitronicsSKUCat,CutitronicsSKUType,CutitronicsSKUName,prescribedOn,PrescriptionName,PrescriptionType,presrcibedAM,prescribedPM,CartInitLevel,installDate
257,33,4ab,ASCL1,16.00,inUse,2,25,72,34,5,client3,24/05/2020 09:00,dispense,ab3,77,25,24/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,75,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cleanser,Cleansing Lotion,Active Seaweed Cleansing Lotion,28/04/2020 12:00,Mature,DAILY,2,3,100,01/05/2020
258,34,4ab,ASCL1,14.00,inUse,3,22,71,40,5,client3,24/05/2020 22:04,dispense,ab3,77,22,24/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,75,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cleanser,Cleansing Lotion,Active Seaweed Cleansing Lotion,28/04/2020 12:00,Mature,DAILY,2,3,100,01/05/2020
259,35,4ab,ASCL1,11.00,inUse,2,20,73,30,6,client3,25/05/2020 09:00,dispense,ab3,79,20,25/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,73,73,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cleanser,Cleansing Lotion,Active Seaweed Cleansing Lotion,28/04/2020 12:00,Mature,DAILY,2,3,100,01/05/2020
260,36,4ab,ASCL1,8.00,inUse,3,20,69,38,5,client3,25/05/2020 22:04,dispense,ab3,82,20,25/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,73,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cleanser,Cleansing Lotion,Active Seaweed Cleansing Lotion,28/04/2020 12:00,Mature,DAILY,2,3,100,01/05/2020
261,37,4ab,ASCL1,5.00,inUse,2,20,71,42,6,client3,26/05/2020 09:00,dispense,ab3,77,20,26/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,71,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cleanser,Cleansing Lotion,Active Seaweed Cleansing Lotion,28/04/2020 12:00,Mature,DAILY,2,3,100,01/05/2020
262,38,4ab,ASCL1,2.00,inUse,3,21,70,34,5,client3,26/05/2020 22:04,dispense,ab3,81,21,26/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,72,70,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cleanser,Cleansing Lotion,Active Seaweed Cleansing Lotion,28/04/2020 12:00,Mature,DAILY,2,3,100,01/05/2020
263,39,4ab,ASCL1,0.00,inUse,2,21,71,43,6,client3,27/05/2020 09:00,dispense,ab3,78,21,27/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,74,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cleanser,Cleansing Lotion,Active Seaweed Cleansing Lotion,28/04/2020 12:00,Mature,DAILY,2,3,100,01/05/2020
264,40,4ac,HMFT1,147.00,inUse,3,22,72,36,5,client3,01/05/2020 09:00,dispense,ab3,79,22,01/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,64,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
265,41,4ac,HMFT1,144.00,inUse,3,26,69,42,5,client3,01/05/2020 22:04,dispense,ab3,80,26,01/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,65,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
266,42,4ac,HMFT1,141.00,inUse,2,21,68,39,7,client3,02/05/2020 09:00,dispense,ab3,80,21,02/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,63,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
267,43,4ac,HMFT1,137.00,inUse,3,21,71,38,6,client3,02/05/2020 22:04,dispense,ab3,77,21,02/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,60,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
268,44,4ac,HMFT1,134.00,inUse,3,23,68,32,6,client3,03/05/2020 09:00,dispense,ab3,80,23,03/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,65,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
269,45,4ac,HMFT1,130.00,inUse,3,21,68,41,7,client3,03/05/2020 22:04,dispense,ab3,77,21,03/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,63,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
270,46,4ac,HMFT1,127.00,inUse,3,19,69,44,7,client3,04/05/2020 09:00,dispense,ab3,83,19,04/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,61,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
271,47,4ac,HMFT1,123.00,inUse,3,25,69,42,7,client3,04/05/2020 22:04,dispense,ab3,83,25,04/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,64,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
272,48,4ac,HMFT1,119.00,inUse,3,19,73,39,7,client3,07/05/2020 09:00,dispense,ab3,78,19,07/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,64,73,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
273,49,4ac,HMFT1,115.00,inUse,3,24,73,40,5,client3,07/05/2020 22:04,dispense,ab3,83,24,07/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,67,73,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
274,50,4ac,HMFT1,111.00,inUse,3,25,75,34,7,client3,08/05/2020 09:00,dispense,ab3,77,25,08/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,68,75,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
275,51,4ac,HMFT1,107.00,inUse,3,22,72,32,6,client3,08/05/2020 22:04,dispense,ab3,77,22,08/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,70,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
276,52,4ac,HMFT1,103.00,inUse,3,20,68,35,7,client3,09/05/2020 09:00,dispense,ab3,79,20,09/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,65,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
277,53,4ac,HMFT1,99.00,inUse,3,20,74,32,7,client3,09/05/2020 22:04,dispense,ab3,82,20,09/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,67,74,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
278,54,4ac,HMFT1,95.00,inUse,3,20,71,37,5,client3,10/05/2020 09:00,dispense,ab3,77,20,10/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,69,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
279,55,4ac,HMFT1,91.00,inUse,3,21,72,31,5,client3,10/05/2020 22:04,dispense,ab3,81,21,10/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,68,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
280,56,4ac,HMFT1,87.00,inUse,2,21,71,41,7,client3,11/05/2020 09:00,dispense,ab3,78,21,11/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,66,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
281,57,4ac,HMFT1,84.00,inUse,3,22,69,37,5,client3,11/05/2020 22:04,dispense,ab3,79,22,11/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,65,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
282,58,4ac,HMFT1,81.00,inUse,3,19,75,40,6,client3,13/05/2020 09:00,dispense,ab3,81,19,13/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,67,75,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
283,59,4ac,HMFT1,77.00,inUse,3,18,68,40,6,client3,13/05/2020 22:04,dispense,ab3,82,18,13/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,69,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
284,60,4ac,HMFT1,74.00,inUse,3,26,71,34,7,client3,14/05/2020 09:00,dispense,ab3,83,26,14/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,69,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
285,61,4ac,HMFT1,70.00,inUse,3,26,71,43,5,client3,14/05/2020 22:04,dispense,ab3,83,26,14/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,71,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
286,62,4ac,HMFT1,66.00,inUse,3,22,71,34,5,client3,15/05/2020 09:00,dispense,ab3,79,22,15/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,71,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
287,63,4ac,HMFT1,62.00,inUse,3,26,70,38,5,client3,15/05/2020 22:04,dispense,ab3,80,26,15/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,65,70,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
288,64,4ac,HMFT1,58.00,inUse,4,21,72,34,5,client3,16/05/2020 09:00,dispense,ab3,80,21,16/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,67,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
289,65,4ac,HMFT1,55.00,inUse,3,21,68,31,6,client3,16/05/2020 22:04,dispense,ab3,77,21,16/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,71,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
290,66,4ac,HMFT1,51.00,inUse,3,23,71,32,7,client3,17/05/2020 09:00,dispense,ab3,80,23,17/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,72,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
291,67,4ac,HMFT1,47.00,inUse,3,21,70,41,6,client3,17/05/2020 22:04,dispense,ab3,77,21,17/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,74,70,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
292,68,4ac,HMFT1,44.00,inUse,3,19,75,35,5,client3,18/05/2020 09:00,dispense,ab3,83,19,18/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,70,75,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
293,69,4ac,HMFT1,41.00,inUse,3,25,74,40,6,client3,19/05/2020 09:00,dispense,ab3,83,25,19/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,70,74,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
294,70,4ac,HMFT1,38.00,inUse,3,19,72,41,5,client3,20/05/2020 09:00,dispense,ab3,78,19,20/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,75,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
295,71,4ac,HMFT1,34.00,inUse,3,24,74,38,7,client3,20/05/2020 22:04,dispense,ab3,83,24,20/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,73,74,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
296,72,4ac,HMFT1,30.00,inUse,3,25,72,34,6,client3,24/05/2020 09:00,dispense,ab3,77,25,24/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,75,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
297,73,4ac,HMFT1,27.00,inUse,3,22,71,40,5,client3,24/05/2020 22:04,dispense,ab3,77,22,24/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,75,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
298,74,4ac,HMFT1,24.00,inUse,2,20,73,30,5,client3,25/05/2020 09:00,dispense,ab3,79,20,25/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,73,73,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
299,75,4ac,HMFT1,21.00,inUse,3,20,69,38,5,client3,25/05/2020 22:04,dispense,ab3,82,20,25/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,73,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
300,76,4ac,HMFT1,18.00,inUse,3,20,71,42,6,client3,26/05/2020 09:00,dispense,ab3,77,20,26/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,71,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
301,77,4ac,HMFT1,15.00,inUse,3,21,70,34,7,client3,26/05/2020 22:04,dispense,ab3,81,21,26/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,72,70,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
302,78,4ac,HMFT1,11.00,inUse,3,21,71,43,6,client3,27/05/2020 09:00,dispense,ab3,78,21,27/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,74,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Toner,Marine Toner,Hebridean Marine Face Toner,28/04/2020 12:00,Mature,DAILY,3,3,150,01/05/2020
303,79,4ad,AMFC1,49.00,inUse,1,22,72,36,5,client3,01/05/2020 09:00,dispense,ab3,79,22,01/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,64,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
304,80,4ad,AMFC1,48.85,inUse,2,26,69,42,5,client3,01/05/2020 22:04,dispense,ab3,80,26,01/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,65,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
305,81,4ad,AMFC1,46.85,inUse,1,21,68,39,5,client3,02/05/2020 09:00,dispense,ab3,80,21,02/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,63,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
306,82,4ad,AMFC1,45.85,inUse,2,21,71,38,5,client3,02/05/2020 22:04,dispense,ab3,77,21,02/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,60,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
307,83,4ad,AMFC1,44.85,inUse,1,23,68,32,7,client3,03/05/2020 09:00,dispense,ab3,80,23,03/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,65,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
308,84,4ad,AMFC1,42.85,inUse,2,21,68,41,5,client3,03/05/2020 22:04,dispense,ab3,77,21,03/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,63,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
309,85,4ad,AMFC1,40.85,inUse,1,19,69,44,7,client3,04/05/2020 09:00,dispense,ab3,83,19,04/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,61,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
310,86,4ad,AMFC1,39.85,inUse,2,25,69,42,7,client3,04/05/2020 22:04,dispense,ab3,83,25,04/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,64,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
311,87,4ad,AMFC1,38.85,inUse,1,19,73,39,7,client3,07/05/2020 09:00,dispense,ab3,78,19,07/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,64,73,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
312,88,4ad,AMFC1,36.85,inUse,2,24,73,40,7,client3,07/05/2020 22:04,dispense,ab3,83,24,07/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,67,73,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
313,89,4ad,AMFC1,34.85,inUse,1,25,75,34,6,client3,08/05/2020 09:00,dispense,ab3,77,25,08/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,68,75,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
314,90,4ad,AMFC1,32.85,inUse,2,22,72,32,7,client3,08/05/2020 22:04,dispense,ab3,77,22,08/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,70,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
315,91,4ad,AMFC1,31.85,inUse,1,20,68,35,6,client3,09/05/2020 09:00,dispense,ab3,79,20,09/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,65,68,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
316,92,4ad,AMFC1,30.85,inUse,2,20,74,32,6,client3,09/05/2020 22:04,dispense,ab3,82,20,09/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,67,74,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
317,93,4ad,AMFC1,29.85,inUse,1,20,71,37,5,client3,10/05/2020 09:00,dispense,ab3,77,20,10/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,69,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
318,94,4ad,AMFC1,27.85,inUse,2,21,72,31,6,client3,10/05/2020 22:04,dispense,ab3,81,21,10/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,68,72,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
319,95,4ad,AMFC1,26.85,inUse,1,21,71,41,6,client3,11/05/2020 09:00,dispense,ab3,78,21,11/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,66,71,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
320,96,4ad,AMFC1,25.85,inUse,2,22,69,37,6,client3,11/05/2020 22:04,dispense,ab3,79,22,11/05/2020 22:04,unknown,unknown,1.0.0,51.514515,-0.43606,65,69,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
321,97,4ad,AMFC1,24.85,inUse,1,19,75,40,5,client3,13/05/2020 09:00,dispense,ab3,81,19,13/05/2020 09:00,unknown,unknown,1.0.0,51.514515,-0.43606,67,75,0,FACE,Registered,51.514515,-0.43606,Jane,Doe,1968,Female,3,Mature,None,ISHGA,Face Cream,Marine Cream,Anti-oxidant Marine Face Cream,28/04/2020 12:00,Mature,DAILY,2,1,50,01/05/2020
